ds,y,supply_pc1,demand_pc1,supply_pc2,demand_pc2,supply_pc3,demand_pc3,supply_pc4,demand_pc4,supply_pc5,demand_pc5
2015-09-01,2.1698507018615003,-1.46603957055433,-2.0017080690598203,1.27456666844741,0.482296896668488,5.2223295419934805,0.32598297261484305,-0.580044606713619,-0.00830932257484375,-0.00925808146814028,-0.0363313644256398
2015-09-02,2.0505730767551498,-1.50898448003371,-1.98440902335058,1.2344934463773798,0.44484555321893393,5.17829360045975,0.322976973254245,-0.5753105792809671,0.0566406125263968,-0.009276748259364859,-0.0504624125652893
2015-09-03,2.0971878725709,-1.5227210864785201,-1.95545921509841,1.2010464439181499,0.4453993808266021,5.09232064706488,0.256764745906282,-0.54670704781805,0.0309027364620446,0.00283209872576923,0.00538492631031844
2015-09-04,2.0855046394265,-1.44996123451694,-1.57611848054459,1.1600942965498402,0.500007914426059,5.188964087018991,0.225524787903748,-0.41036140362912393,-0.0273079620165825,-0.0102809104755824,0.0162249974682236
2015-09-05,2.02901832954648,-1.15936098972731,0.272807187854099,0.575084669387497,0.593432116774931,5.51514721190658,0.22421025902574,0.19461529023616,0.0134991845969778,-0.213797978609635,0.173214298399271
2015-09-06,2.01165501072478,-1.07810048375585,0.779158950654059,0.424770168833275,0.596359677427048,5.5681227212341105,0.268622763934686,0.345207765659139,0.118433671248037,-0.236196101068261,0.13726255732351197
2015-09-07,2.14823235964491,-1.47676814426091,-1.3059501242848799,1.09319324699452,0.513608167315299,5.2252253373868705,0.29838173861004696,-0.345192653419743,0.0376785472212893,-0.0176034134599058,-0.00157974735832967
2015-09-08,2.09971516235102,-1.5502629399556003,-1.68516122124199,1.2363724122085802,0.446205232931137,5.089251897965429,0.29546542201133696,-0.43910149071540294,0.0580815269602791,0.0358247435193662,-0.0194605685611632
2015-09-09,2.0714769676989198,-1.5706270263258202,-1.68776381235908,1.19968117165342,0.40276763277259,4.985656428305269,0.27884625576624705,-0.43472854694101,0.122956022322776,0.0429259283003147,-0.0346104279333953
2015-09-10,2.17496062293803,-1.5587508425858603,-1.67821249863948,1.1685759910384501,0.397951330390894,4.83395270880946,0.198540626614064,-0.406599532778996,0.0956624113581832,0.0604932352762836,0.0196721661368679
2015-09-11,2.15090987370112,-1.4578557091428,-1.31714049259544,1.12869843619307,0.447903116812384,4.85982875500383,0.15308026898789498,-0.27074499550000797,0.034414936380095004,0.050949670211216,0.028466537867512996
2015-09-12,2.0782029825036896,-1.13717178475831,0.515229824214775,0.543301080818491,0.537451160626207,5.11147526144357,0.13777285783472698,0.333820267050823,0.0707406361601429,-0.151049277444806,0.183009417289767
2015-09-13,2.03486899636113,-1.02450330227426,1.00726439249088,0.39098024987615204,0.5373186677834211,5.08751772300175,0.16876765361731902,0.48417291352555697,0.16982201038006,-0.17407322817392698,0.14430290974354698
2015-09-14,2.03969166164903,-1.39109671544792,-1.08947205225115,1.0556668449159399,0.4523264563762511,4.66673879055951,0.18601702097710798,-0.206211943324769,0.0819503088070608,0.0417290220703087,0.00249852337874077
2015-09-15,2.0190331639309997,-1.4325258210577199,-1.4772544864869,1.1933173742345702,0.383473643902786,4.45342598069615,0.171809984819934,-0.299777889082643,0.0941142881352103,0.0902535795827774,-0.0184457711702836
2015-09-16,1.9837615602861598,-1.421506707636,-1.48510169770022,1.14929645022499,0.33931822978792103,4.2745330375077,0.145400835194283,-0.294678133873903,0.149798035712112,0.0904595659608868,-0.0366535794410746
2015-09-17,1.99135900263795,-1.3795850660626199,-1.47730061323298,1.10910690717535,0.334429734813237,4.05104829564658,0.0570528464144874,-0.265400299120724,0.11255825963617802,0.0993276962414518,0.0146805841770468
2015-09-18,1.92654822463562,-1.25060140136565,-1.1144244712800602,1.0584926089092,0.384844286370634,4.01007531424929,0.00550455728071092,-0.127958033785699,0.0408265426633751,0.0795286527768708,0.0207333170842593
2015-09-19,1.96345726011671,-0.9043524866165,0.7232548827410831,0.460863474730309,0.475259435350299,4.201128679665,-0.0137737520765029,0.478627456955531,0.0663630867534673,-0.133982107325141,0.172828344715867
2015-09-20,1.95021876664186,-0.7691414375870171,1.22394576887768,0.29502577937655294,0.47625274902091796,4.12403550997361,0.0154825544554236,0.631401675474348,0.154593782294817,-0.169431244962365,0.13204129297618902
2015-09-21,2.0835742796739902,-1.1166324655934299,-0.861048564499813,0.94516900267913,0.39248982647698605,3.65862998889182,0.0332920945293368,-0.0562168641239001,0.0560576405158782,0.0334078340726648,-0.011419014608054999
2015-09-22,2.19939860235962,-1.1427247506512899,-1.23436124259783,1.06755142447258,0.32481075926802805,3.41007674989259,0.021960290835901,-0.146753674603502,0.0579895841616886,0.0688275405527589,-0.0335556687860347
2015-09-23,2.02816441942447,-1.12035860653006,-1.22545591918474,1.00787584176379,0.281616634243747,3.2060120220318598,0.0007083988458144731,-0.138468267062214,0.10411234972042199,0.0561920774727755,-0.052473251668285995
2015-09-24,1.9948887953649097,-1.07119672630188,-1.19913867526961,0.9520117157035699,0.277328049335757,2.96789639574552,-0.0802812284410275,-0.10597713396100099,0.058208052487335994,0.0528836104592391,-0.00136802041172624
2015-09-25,2.0334639660773997,-0.939086226901698,-0.816561598289572,0.886089008169762,0.327845840914982,2.92308486976196,-0.12239625080524498,0.0345572686284547,-0.0210849426579398,0.0219583215289462,0.0049139822285312
2015-09-26,1.98833595585605,-0.593719933285846,1.04138128715975,0.27391345831907,0.417751124743291,3.12111734041921,-0.130334273782836,0.643948410893345,-0.0018231827264959,-0.201270660998078,0.157653542165943
2015-09-27,2.00043407747932,-0.463189298077334,1.56225049014995,0.0946866026942284,0.417528523239118,3.0616201946789903,-0.0880357678826351,0.7990640838507819,0.0815746350804865,-0.24471124813658698,0.117864359657301
2015-09-28,2.04473569745051,-0.818844948112364,-0.5033056363365711,0.73298208207239,0.331778071447133,2.62400632426057,-0.0557192242827647,0.11313744920703901,-0.020228508800406,-0.0478670057977986,-0.0243236621503633
2015-09-29,2.0552636257841796,-0.856179152358962,-0.8585633129334029,0.8454207106784519,0.261304692412274,2.4128092334253197,-0.05134249841831,0.023455240976924,-0.0199079824129866,-0.0162331896874823,-0.0450069186708702
2015-09-30,2.0338658673478998,-0.847643157389822,-0.8335987949625409,0.7780359699756659,0.21450673349389499,2.2548398694774603,-0.0559674849725846,0.0315733885863834,0.0263124341173539,-0.0302977250605762,-0.0623945308492705
2015-10-01,2.01628102454283,-0.8143418819253091,-0.7937822960010241,0.716986517239342,0.205835458630455,2.07055962527475,-0.11970824874361301,0.0626998262998135,-0.0177689611526393,-0.0326001485071083,-0.00979493640715945
2015-10-02,1.9887372752888,-0.699511328232473,-0.400764824931932,0.6486412409240789,0.251255651772978,2.08617465039953,-0.144255384090917,0.200511333082054,-0.0935350888150913,-0.0600786729148469,-0.0021700779451558
2015-10-03,2.0771861540859,-0.37219673651314705,1.46414090649168,0.0369868674756874,0.335444423898023,2.3499540062546203,-0.134609210591467,0.8056810988571851,-0.0691005178729989,-0.277488288639577,0.151645339863776
2015-10-04,2.04743064015554,-0.25982342129638103,1.98816981524042,-0.138658347850941,0.329012121054115,2.3601616156254397,-0.0750061240139128,0.9549624725805379,0.0210228956767963,-0.312877657129419,0.11255413888182002
2015-10-05,2.0404045289141597,-0.633075794598816,-0.0782519328393388,0.506326894182964,0.236710884394323,1.9947885475623799,-0.0259475002114584,0.26150486893912805,-0.0726277492092581,-0.10596053549684,-0.0294159020718639
2015-10-06,1.9924209560520199,-0.686798367194615,-0.43851190276686997,0.6285389112083299,0.15951984378007597,1.8569204885179902,-0.00565523918969879,0.162546165423547,-0.0628832702611729,-0.0625066044802483,-0.0504506028229487
2015-10-07,2.00354669310213,-0.6928311685792039,-0.42268253086325897,0.57391325175901,0.106028557168525,1.77192818390041,0.00456878580355513,0.159631708815287,-0.00614866282676015,-0.0633353647891721,-0.0688321893302531
2015-10-08,2.0503024039624,-0.671721582871973,-0.396014004856147,0.528437806014158,0.0908907378859673,1.65887345365073,-0.0456008546205033,0.17799956460714,-0.0388282661909849,-0.0513663110910802,-0.0179227133642959
2015-10-09,2.04626098019212,-0.566217489256893,-0.0199234047726578,0.478240367573321,0.13027859426329802,1.74263509425612,-0.0580337206552123,0.30139874579819703,-0.102524295773854,-0.0639557840004073,-0.0127156259356519
2015-10-10,2.03342375548695,-0.244959301852142,1.82461876182028,-0.112999378928958,0.209075060578379,2.07025642141593,-0.0378737420711968,0.890617037137313,-0.0655822151655291,-0.266303692830721,0.13794693042610598
2015-10-11,2.03454824709847,-0.135062466644681,2.32528905734165,-0.266329992179663,0.198088015094122,2.13890368641324,0.0305365165520181,1.02256382124512,0.0372488430877555,-0.286918177770746,0.0949856516644969
2015-10-12,2.04190563922365,-0.507005599203883,0.233042903589121,0.402451080254714,0.102252240452534,1.82562127177125,0.0866281451174651,0.31058386780047903,-0.0437324368993024,-0.0659742864369391,-0.0515280317209022
2015-10-13,2.0740480690626297,-0.5555378026519739,-0.154904928328375,0.549478804079368,0.0227083121975093,1.73271798030655,0.112150644788388,0.19214643659134897,-0.0215912880776602,-0.009691888389953409,-0.0777108491691948
2015-10-14,2.1400364109752803,-0.552517430631792,-0.16796831043967198,0.520195368571432,-0.0318197743739698,1.68497177698848,0.125811908516779,0.16905986776946103,0.0470417852595091,0.000683151210660371,-0.101751645312908
2015-10-15,2.0949949009446103,-0.5186241975281429,-0.170701362775973,0.500074909596931,-0.0465760111299371,1.6010452849307,0.0773332373202659,0.166851381635546,0.0255504005201833,0.0218409781964966,-0.0568967357655135
2015-10-16,2.07682242334277,-0.396849512918907,0.17619231690712697,0.47472341169857,-0.00532232534854776,1.7056161752063501,0.0649265931208753,0.26957894611777694,-0.0278621268856392,0.016082198954313,-0.0580041599696485
2015-10-17,2.10260519412657,-0.0561827071246028,1.99245222006603,-0.092696546045691,0.0768503546195261,2.0457241650600704,0.0835614904923493,0.83835197995359,0.0182854135321405,-0.182078733017262,0.0862356721798827
2015-10-18,2.09506468954864,0.0758151409959804,2.46644030470027,-0.223733074007393,0.0707341294935873,2.11872395088606,0.149037253183956,0.9504064764952549,0.129094664891234,-0.201369543198492,0.0369075709674488
2015-10-19,2.0487912738484098,-0.27186564042199696,0.34975204453902303,0.465346991861327,-0.0187949035889059,1.8020302040901799,0.200951315512532,0.219410709872352,0.0547414834225346,0.0178881091588576,-0.115744952522048
2015-10-20,2.09078692794927,-0.294577018359726,-0.0598228398702964,0.6302514291473029,-0.0906975087562598,1.6984892884971499,0.22123958877466396,0.0831460915717808,0.0820658031199023,0.0694057292659473,-0.147663347651821
