ds,supply_pc1,demand_pc1,supply_pc2,demand_pc2,supply_pc3,demand_pc3,supply_pc4,demand_pc4,supply_pc5,demand_pc5
2017-09-01,-2.37243314098725,-1.67214202869921,0.6151587894014471,0.73146441151914,0.28519857817203803,-0.14305880775878302,0.249308926927788,-0.157639424984279,0.569397992184567,-0.0023722423639552397
2017-09-02,-2.08711447988315,0.18266941112738103,0.0298141880098739,0.82627885585306,0.686069800404902,-0.139902211818713,0.8531541184593029,-0.11807462006672301,0.361599666331057,0.15457499359044197
2017-09-03,-2.0125304712411203,0.695140766152865,-0.120618428319681,0.830446402281762,0.8166319709041929,-0.0906208391226282,1.00271870781389,-0.0138633045716319,0.335351522233483,0.11881500165299902
2017-09-04,-2.41913270621754,-1.3838626169319401,0.54800334245424,0.748730782338112,0.553906441625249,-0.0557187681488016,0.311360078219855,-0.0947981779616187,0.550647893154798,-0.0196143323423068
2017-09-05,-2.50165118443396,-1.7572248306174099,0.6917911678796861,0.6821152274695179,0.500312343721949,-0.053347014665880994,0.21652654970511304,-0.074020617777697,0.601435879904938,-0.0368809268849393
2017-09-06,-2.53193112352979,-1.75446690102761,0.656201944914369,0.639182772938159,0.480869431678923,-0.06466509313746299,0.219971232927489,-0.00822009702905532,0.6066325643720021,-0.0512418071351627
2017-09-07,-2.53064301831149,-1.74025736825834,0.626762976863255,0.6345672565868891,0.414609902215042,-0.13978821128889002,0.24713177502784198,-0.0340530062267041,0.6230854502519979,0.0039725220094231
2017-09-08,-2.44077086744788,-1.37541995982544,0.589171612178228,0.6844054586874561,0.526703386503352,-0.18031285374468398,0.381942864824801,-0.0933354844037139,0.613245395996908,0.0138051149809484
2017-09-09,-2.13129627596975,0.459661049149178,0.00671900730455449,0.77352776670445,0.8647969131502421,-0.191053295576747,0.9853582574557829,-0.0545838611544896,0.41176853579169,0.16945351267538902
2017-09-10,-2.02977018608584,0.953222767154378,-0.14197884738448802,0.772671545085386,0.9269592739061271,-0.15597325069651702,1.1344278785731399,0.0473289720565962,0.39005884062825397,0.13187915526869098
2017-09-11,-2.40718769167342,-1.1432622851945702,0.527008466780158,0.6866830259948761,0.59141604701123,-0.135221894838044,0.44260612867825894,-0.0373718716428256,0.60791500548928,-0.00880710519443229
2017-09-12,-2.4588798175371,-1.5321221138213,0.6696161291414979,0.6165969413884139,0.4619100829138689,-0.14659815354818803,0.34743589914526596,-0.0217729610946523,0.6591562472178879,-0.0286864672173522
2017-09-13,-2.45733493094529,-1.54238784781218,0.6311664451971489,0.571015713651296,0.36487543118816296,-0.170920289715303,0.35075863095605103,0.037527071449717,0.662642852862575,-0.0459187965146124
2017-09-14,-2.4238921412343704,-1.5383176813071,0.5970994160706129,0.5645604114059101,0.22081774232777598,-0.257980761851536,0.37809028834647296,0.00399680622516294,0.675237835826339,0.0062693604086186796
2017-09-15,-2.3022120568285698,-1.1804157925663301,0.5530765830666099,0.6133239135019151,0.256406110931416,-0.309078932966053,0.5134302430910349,-0.06402358550204,0.6594789400075309,0.0130279693573133
2017-09-16,-1.9619430848217498,0.6511534878698879,-0.0375923387678241,0.7020636285907149,0.520778975274641,-0.328764010763287,1.1177799582001497,-0.0348663889572698,0.450177523847708,0.165660511378618
2017-09-17,-1.8312755147202302,1.1447414967973402,-0.196217013116245,0.701417881866283,0.513454351131586,-0.30077228361413105,1.26821715583056,0.056802957169797996,0.4189560721707051,0.125229522845924
2017-09-18,-2.18179932931934,-0.948173960659003,0.461263008501155,0.6161116863376639,0.114031506800116,-0.285067774293592,0.578201706409849,-0.0385645049258597,0.625888174492957,-0.0180615851228533
2017-09-19,-2.20938009619773,-1.33002478214229,0.590966955507828,0.547040993476564,-0.0724802800168788,-0.29931010933629804,0.485257854660088,-0.0338163478743713,0.6651157593886011,-0.0402133802379026
2017-09-20,-2.18696605128277,-1.33005237226076,0.538451987815575,0.502657091698173,-0.218517107022791,-0.32422657298267604,0.491183201402676,0.0146951146986773,0.6558596761865639,-0.0593200019091923
2017-09-21,-2.1362691331115,-1.31282581995133,0.48943904808913297,0.497423191853639,-0.402606201784829,-0.409568279436553,0.521424381668728,-0.0293138266322993,0.655370272032974,-0.0085596362521985
2017-09-22,-2.0012256874897703,-0.9392522161706741,0.42991058170639,0.547273461742474,-0.397296419837025,-0.45664303421648905,0.659886480630836,-0.107259861593745,0.626587526189316,-0.0027531860780090197
2017-09-23,-1.65165531553155,0.910020401305057,-0.17647022682452998,0.636811667988557,-0.152870308298046,-0.470057284342078,1.26745309718247,-0.08724254967524901,0.40472761698377296,0.149411531871504
2017-09-24,-1.51581032373514,1.42279242319725,-0.3506355031630529,0.636533345522245,-0.16944700531573098,-0.43365126782589203,1.4210627347319902,-0.00371058881098611,0.36180802493783704,0.108984833277123
2017-09-25,-1.8652318590123103,-0.650060999449443,0.29186741802092103,0.551037024282042,-0.5672885398511911,-0.407536555775069,0.734017724005505,-0.10601734172176899,0.5582753684541689,-0.0338627806368446
2017-09-26,-1.89562714087506,-1.0116090364333301,0.40755461484805605,0.48111342956902203,-0.7414736946793149,-0.4095598792586239,0.643670234384615,-0.10684055258172698,0.58861111141421,-0.0551845178382085
2017-09-27,-1.87968087776236,-0.9917467972932421,0.34237428205279,0.4351341609681071,-0.864750596882248,-0.420670324368573,0.651635707622679,-0.062392441127979,0.572331565921176,-0.0731452299996303
2017-09-28,-1.8387435189648202,-0.955694727452066,0.28242201347480395,0.427511745402116,-1.01617434329944,-0.490869960541515,0.6831735452730461,-0.108849577446608,0.5669291431221171,-0.0210095778774245
2017-09-29,-1.7163018746992298,-0.564990070457156,0.214028111816132,0.47416120714527005,-0.96902425103358,-0.521740617533589,0.8220019606440909,-0.18755686426509197,0.535524683294489,-0.0136978099142591
2017-09-30,-1.3816503151169601,1.29912858726408,-0.398833140673569,0.5597002214025569,-0.674497901391303,-0.5181943411693689,1.4282136075240501,-0.16657895025955802,0.31291554197739,0.13998900517275598
2017-10-01,-1.26245467718399,1.82392811310158,-0.5768287744375911,0.5546717157068061,-0.633791717610071,-0.46435691602893503,1.5791882461545501,-0.0803671204325809,0.271693836891901,0.10099105646634599
2017-10-02,-1.62962457279244,-0.24017689874635,0.0647047127477293,0.46375441444800397,-0.9683812146124001,-0.420643572693856,0.8880769911444871,-0.17831453795354602,0.47227492597448206,-0.0406373738923345
2017-10-03,-1.6782080737815401,-0.596629214259586,0.182432951272723,0.38785025818244206,-1.07466575777001,-0.40520116647049503,0.7921040085684079,-0.173174789761339,0.509035569602785,-0.0610632031033269
2017-10-04,-1.6802213871196299,-0.57559894849489,0.122386820614182,0.335470240589817,-1.1267897393558601,-0.399268944653845,0.792785076153173,-0.121269965728306,0.50131608156801,-0.0785582928113559
2017-10-05,-1.6563556751898199,-0.5424740523154411,0.0706737712535585,0.32119063438109396,-1.20524728226924,-0.453123133047454,0.8153128166754291,-0.158917738699694,0.506365792845395,-0.0264835539474357
2017-10-06,-1.54946604760358,-0.15884586994368302,0.0135629346503507,0.36110985513683796,-1.08476589715148,-0.468598186071674,0.943375357073761,-0.2276318556644,0.487001547684649,-0.0198409268273671
2017-10-07,-1.22826043372392,1.69410901280222,-0.585105951364705,0.440043164814376,-0.717967109722128,-0.45081736734058203,1.5376850326716,-0.195669463746075,0.278196167313638,0.132509216087523
2017-10-08,-1.1198799811233502,2.20383493808279,-0.7462062799418009,0.4287392340953471,-0.6074146346835669,-0.38411702561737,1.67506253312219,-0.0976934310151779,0.251608945238931,0.0914597946518709
2017-10-09,-1.49478622220811,0.12103547431134,-0.0853492793831089,0.332084245087175,-0.875864043197213,-0.329073995419753,0.9687524281906659,-0.183322660719096,0.46722223279160296,-0.0529545840076183
2017-10-10,-1.54766857630609,-0.25733892214229104,0.0537928733426522,0.25118265152444297,-0.9208795091437121,-0.30396022673541306,0.856114388202765,-0.16554548233925798,0.518959022177279,-0.0768957266245583
2017-10-11,-1.55028444839778,-0.260971260121623,0.0168571997578993,0.194736345226105,-0.9176302231816559,-0.29010191150859804,0.838840224293297,-0.10092248332311399,0.525697630386948,-0.0986047402786826
2017-10-12,-1.5231737918943602,-0.254681723319101,-0.0104901499484776,0.177494404365682,-0.9474741717445571,-0.337823324501752,0.8423364114550149,-0.126008382179039,0.5442300381355071,-0.0513860717613464
2017-10-13,-1.40915294731512,0.10057102909025802,-0.0424587944238225,0.21570387437765196,-0.7858251893981801,-0.3489682120748,0.950538883556987,-0.18254748219167397,0.536933248469861,-0.0501602320176565
2017-10-14,-1.07700533016992,1.9242901656701201,-0.615714056687924,0.294298975863208,-0.38580166600455607,-0.328631364631105,1.52443679141956,-0.139016250615376,0.33837024534647697,0.0963172550400077
2017-10-15,-0.954060559790055,2.40462737867878,-0.7516486877264541,0.28411293622723305,-0.250267723209281,-0.26108468762796105,1.6411507261034701,-0.030281293492655,0.31983227084068,0.0490652621046756
2017-10-16,-1.31107730162464,0.29300061731704197,-0.0663949814502911,0.19007828364178697,-0.502080913638421,-0.206807133411548,0.9142414827596059,-0.106145821041377,0.540986153450225,-0.10173757339579
2017-10-17,-1.34314350346019,-0.112939334274715,0.0958649574806555,0.113304852194885,-0.538712000955736,-0.18394251656766103,0.781393845583328,-0.0797597672039544,0.595501296639259,-0.132094609774488
2017-10-18,-1.32250647952296,-0.142210216026737,0.0802821324636395,0.0624573491873262,-0.5350492511672079,-0.17366238644026902,0.744625709142313,-0.007819989404606141,0.602072169049106,-0.160078279672341
2017-10-19,-1.2702749768998,-0.15902232555350698,0.0720729493215097,0.0522047294987429,-0.571994647658758,-0.226114070917244,0.72966240870073,-0.0269901921460779,0.6173826319050141,-0.118818736988467
2017-10-20,-1.12989836997702,0.176201133733221,0.0566259480989475,0.0986718619856637,-0.424347536574187,-0.24294661487892102,0.820743272163475,-0.0790951367079524,0.6037812988313349,-0.123061472921627
2017-10-21,-0.7708409475879151,1.98340715361777,-0.503067550847563,0.18663087981745102,-0.0444735770212705,-0.22904713519212,1.3791373159302198,-0.0326626847751998,0.39588439265526004,0.0186087013537506
2017-10-22,-0.621143322784938,2.45108478631693,-0.628675926001136,0.18671637211258602,0.0656307866630694,-0.168471792446509,1.48221381911455,0.0774180703916472,0.3651177589437321,-0.0326279639489048
2017-10-23,-0.9522867105570508,0.330870887438402,0.0634682791619912,0.10363017995652901,-0.21593505227228602,-0.12148062893971401,0.7437440783092291,0.0013495253097171199,0.5713617680526559,-0.186445661948401
2017-10-24,-0.960074248549183,-0.0794920589409051,0.22906392154851601,0.0382249358072088,-0.28562297858831603,-0.106000187418098,0.6015790378812211,0.026014028416279,0.6085737723516109,-0.218719360080835
2017-10-25,-0.9174423174824821,-0.109062501399651,0.21322801941623198,-0.00111194408610091,-0.317268680883505,-0.10299098298941302,0.557853306821189,0.0947717236342877,0.595804073999711,-0.247416006976538
2017-10-26,-0.8461444930184799,-0.122225286830099,0.20122977230344602,-1.7383997871211997e-06,-0.39071622883227103,-0.162399850117941,0.538355605542453,0.0710382107732414,0.590151906037349,-0.20558673698966498
2017-10-27,-0.690213753108875,0.220290447224561,0.17859682986307399,0.057384922182502004,-0.279729445610665,-0.185689806731443,0.627332795615907,0.0130875491543608,0.554430837828072,-0.20792735998614104
2017-10-28,-0.31962135204578007,2.03800072824395,-0.39145672925738,0.155527401425147,0.0643127835355463,-0.177579888191316,1.1860045198608502,0.0525071519024052,0.32376032792551,-0.0630044396042505
2017-10-29,-0.162824793852946,2.51884877000473,-0.530297706583392,0.164778342938545,0.14032773377866697,-0.121979095462362,1.29163425334321,0.154536416095495,0.270095378174844,-0.10965215682545901
2017-10-30,-0.49162099864013004,0.4138244673088621,0.14611485542268698,0.0895764299454421,-0.172766171572863,-0.0790236650460078,0.5578330916261249,0.0695161280075964,0.45385834249150797,-0.257592160678821
2017-10-31,-0.502019121676451,0.0199392589122485,0.29391643245829496,0.0305375315352098,-0.270714908150142,-0.0665415474271349,0.422240951914498,0.08447362820095401,0.46954789751318604,-0.28277932379240395
2017-11-01,-0.46704619567524003,0.0073394832660251,0.258713265602501,-0.0041542745904907,-0.32677616805689,-0.0654211527599241,0.386735634789041,0.14291746800837699,0.43674148074086705,-0.303291456687648
2017-11-02,-0.408428365628541,0.0108032134894482,0.22630441076692498,-0.000283933070741482,-0.42035476109553904,-0.12556438562924802,0.376809683348057,0.10841207546635902,0.41303804953130896,-0.252319133708401
2017-11-03,-0.270053398324294,0.368746478551061,0.18277487129376002,0.0578592107967171,-0.32492063139982397,-0.14841662367622102,0.476382045152941,0.0393780291879854,0.3617109135483111,-0.24472297547051802
2017-11-04,0.0783671445531647,2.19983801253712,-0.40809040096047794,0.154684905882765,0.0082934612662723,-0.138706117377073,1.04632137889486,0.067544547210388,0.118287687323112,-0.089255773049684
2017-11-05,0.20874373868436702,2.6912070714100897,-0.5670882850215611,0.160528167083579,0.0782050331187932,-0.0803769903332642,1.1635265874711598,0.158286081644424,0.0550696137930412,-0.12495475524761099
2017-11-06,-0.15025318141070002,0.593088519108039,0.0903765510166638,0.0798635619596513,-0.23640717345395001,-0.0336250916754292,0.441240657041749,0.0620700890361471,0.23275457509610298,-0.26175632488372197
2017-11-07,-0.194077423491443,0.20182236262929398,0.220964056433018,0.0133964635019962,-0.331558942776343,-0.0163606387621329,0.31674220939951503,0.066040976467731,0.246039019686721,-0.275836322095524
2017-11-08,-0.195126220681454,0.186990155717036,0.170761306303813,-0.030547262818618998,-0.38089464337594203,-0.00957476605155935,0.291564932628867,0.11381395482647,0.214615286697746,-0.285494020970748
2017-11-09,-0.174436800501016,0.182932582070892,0.125991782581489,-0.0375612498894922,-0.464306361637238,-0.0632900631230731,0.290884537439177,0.0690493024033213,0.19611130533943202,-0.22413617262729701
2017-11-10,-0.0751656127849912,0.527773497680281,0.07309704349517099,0.00830186635243998,-0.35583317987819796,-0.0790878200846614,0.398339956389871,-0.009747391354129541,0.15374249259535097,-0.20682860302302497
2017-11-11,0.23373183623649998,2.3400490128657405,-0.523859129357041,0.0917285449681494,-0.00733824651856033,-0.061844521771544,0.9745653491865199,0.00922756419240733,-0.0771070887350879,-0.0425129125379418
2017-11-12,0.324928674412954,2.8069256742948197,-0.6854804899125999,0.0833639767594045,0.0794261568651135,0.004338166623014171,1.09627823439184,0.0914131367144296,-0.12436210057962101,-0.0703937341876008
